,trackName,artistName,total_listens_track,genres
42296,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,classic rock
42297,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,cosmic american
58471,Young Americans - 2016 Remaster,David Bowie,1,art rock
58470,Young Americans - 2016 Remaster,David Bowie,1,album rock
58469,Young Americans,Durand Jones & The Indications,1,funk
58462,Young,Vacations,1,newcastle nsw indie
40137,Red Opps,21 Savage,1,atl hip hop
40138,Red Opps,21 Savage,1,rap
38369,Playinwitme (feat. Kehlani),KYLE,1,rap
57423,Wonderful Tonight,Eric Clapton,1,mellow gold
57424,Wonderful Tonight,Eric Clapton,1,rock
57425,Wonderful Tonight,Eric Clapton,1,roots rock
57426,Wonderful Tonight,Eric Clapton,1,soft rock
42275,Scarlet Begonias,Sublime,1,reggae fusion
42276,Scarlet Begonias,Sublime,1,ska mexicano
42277,Scarlet Begonias,Sublime,1,ska punk
59299,• Stick & Move,Jazz Cartier,1,toronto rap
40118,Red House,Jimi Hendrix,1,classic rock
40119,Red House,Jimi Hendrix,1,hard rock
52838,Traction Blues (Live),Spin Doctors,1,alternative rock
52837,Traction Blues,Spin Doctors,1,rock
52836,Traction Blues,Spin Doctors,1,post-grunge
52835,Traction Blues,Spin Doctors,1,pop rock
40120,Red House,Jimi Hendrix,1,psychedelic rock
40121,Red House,Jimi Hendrix,1,rock
40122,Red Light,The Strokes,1,alternative rock
40123,Red Light,The Strokes,1,garage rock
40124,Red Light,The Strokes,1,modern rock
40125,Red Light,The Strokes,1,permanent wave
40126,Red Light,The Strokes,1,rock
52152,Ticket To Ride - Live / Remastered,The Beatles,1,psychedelic rock
59300,• Stick & Move,Jazz Cartier,1,trap soul
59301,• Stick & Move,Jazz Cartier,1,underground hip hop
59302,煉金術,Shin,1,mandopop
52151,Ticket To Ride - Live / Remastered,The Beatles,1,merseybeat
52150,Ticket To Ride - Live / Remastered,The Beatles,1,classic rock
58456,Youaintshit (Shine on),Kweku Collins,1,underground hip hop
52144,Thy Mission,The Garden,1,art punk
52145,Thy Mission,The Garden,1,indie garage rock
52834,Traction Blues,Spin Doctors,1,alternative rock
38368,Playinwitme (feat. Kehlani),KYLE,1,pop rap
38367,Playinwitme (feat. Kehlani),KYLE,1,pop
38366,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,roots rock
40157,Red-Eyed and Blue,Wilco,1,roots rock
40159,Red-Eyed and Blue,Wilco,1,stomp and holler
42303,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,rock
42304,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,roots rock
40160,Red-Eyed and Blue - 2017 Remaster,Wilco,1,alternative country
40161,Red-Eyed and Blue - 2017 Remaster,Wilco,1,alternative rock
40162,Red-Eyed and Blue - 2017 Remaster,Wilco,1,chamber pop
40163,Red-Eyed and Blue - 2017 Remaster,Wilco,1,chicago indie
38348,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,roots rock
40164,Red-Eyed and Blue - 2017 Remaster,Wilco,1,indie folk
40165,Red-Eyed and Blue - 2017 Remaster,Wilco,1,indie pop
40166,Red-Eyed and Blue - 2017 Remaster,Wilco,1,indie rock
40167,Red-Eyed and Blue - 2017 Remaster,Wilco,1,rock
40168,Red-Eyed and Blue - 2017 Remaster,Wilco,1,roots rock
38347,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,rock
38346,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,psychedelic rock
38345,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,mellow gold
38344,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,jam band
38343,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,folk rock
40169,Red-Eyed and Blue - 2017 Remaster,Wilco,1,slow core
40170,Red-Eyed and Blue - 2017 Remaster,Wilco,1,stomp and holler
38342,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,country rock
38341,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,cosmic american
38340,"Playing in the Band - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,classic rock
52550,Tom Courtenay,Yo La Tengo,1,indie pop
52549,Tom Courtenay,Yo La Tengo,1,indie folk
52548,Tom Courtenay,Yo La Tengo,1,freak folk
52547,Tom Courtenay,Yo La Tengo,1,dream pop
40158,Red-Eyed and Blue,Wilco,1,slow core
40156,Red-Eyed and Blue,Wilco,1,rock
40139,Red Opps,21 Savage,1,trap
40155,Red-Eyed and Blue,Wilco,1,indie rock
38365,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,rock
38364,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,psychedelic rock
38363,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,mellow gold
38362,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,jam band
38361,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,folk rock
38360,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,country rock
38359,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,cosmic american
38358,"Playing in the Band - Live at Manhattan Center, New York, NY, April 6, 1971",Grateful Dead,1,classic rock
40140,Red Solo Cup,Toby Keith,1,contemporary country
40141,Red Solo Cup,Toby Keith,1,country
40142,Red Solo Cup,Toby Keith,1,country road
40143,Red Solo Cup,Toby Keith,1,oklahoma country
40144,Red Whine,Ezra Collective,1,british jazz
40145,Red Whine,Ezra Collective,1,indie jazz
40146,Red Whine,Ezra Collective,1,indie soul
40147,Red Whine,Ezra Collective,1,uk contemporary jazz
40149,Red-Eyed and Blue,Wilco,1,alternative country
40150,Red-Eyed and Blue,Wilco,1,alternative rock
40151,Red-Eyed and Blue,Wilco,1,chamber pop
42298,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,country rock
42299,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,folk rock
42300,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,jam band
42301,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,mellow gold
42302,"Scarlet Begonias - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,psychedelic rock
40152,Red-Eyed and Blue,Wilco,1,chicago indie
40153,Red-Eyed and Blue,Wilco,1,indie folk
40154,Red-Eyed and Blue,Wilco,1,indie pop
42274,Scarecrow,Wand,1,nu gaze
42273,Scarecrow,Wand,1,noise pop
42272,Scarecrow,Wand,1,neo-psychedelic
42254,Say You Miss Me,Wilco,1,indie rock
38414,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,electropop
38413,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,dream pop
38412,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,denver indie
38411,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,chillwave
42255,Say You Miss Me,Wilco,1,rock
42256,Say You Miss Me,Wilco,1,roots rock
38410,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,chamber pop
38409,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,art pop
52159,Ticking,The North 41,1,funk rock
58488,Young Folks,Peter Bjorn And John,1,indie pop
58487,Young Folks,Peter Bjorn And John,1,dance-punk
58486,Young Folks,Peter Bjorn And John,1,baroque pop
58485,Young Folks,Peter Bjorn And John,1,alternative dance
58484,Young Dumb & Broke,Khalid,1,pop
58483,Young Dumb & Broke,Khalid,1,alternative r&b
52555,Tom Courtenay,Yo La Tengo,1,permanent wave
52554,Tom Courtenay,Yo La Tengo,1,noise pop
52553,Tom Courtenay,Yo La Tengo,1,new jersey indie
52552,Tom Courtenay,Yo La Tengo,1,lo-fi
52551,Tom Courtenay,Yo La Tengo,1,indie rock
58482,Young Boy,Lake Street Dive,1,stomp and holler
58481,Young Boy,Lake Street Dive,1,new americana
40104,Red Eyes,The War On Drugs,1,chamber pop
40105,Red Eyes,The War On Drugs,1,indie rock
42257,Say You Miss Me,Wilco,1,slow core
52135,Thru These Tears,LANY,1,la pop
52136,Thru These Tears,LANY,1,pop
40098,Recycled Air (Live on KEXP),The Postal Service,1,seattle indie
42253,Say You Miss Me,Wilco,1,indie pop
59293,À tout à lheure,Bibio,1,folktronica
42252,Say You Miss Me,Wilco,1,indie folk
58490,Young Folks,Peter Bjorn And John,1,indietronica
58489,Young Folks,Peter Bjorn And John,1,indie rock
42237,Say No More,Mike Stud,1,indie pop rap
42238,Say No More,Mike Stud,1,pop rap
40091,Recurring Memory,Robin Bennich,1,background music
40092,Recurring Memory,Robin Bennich,1,calming instrumental
40093,Recurring Memory,Robin Bennich,1,focus
38415,Please Dont Ruin This for Me - Audiotree Live Version,Tennis,1,experimental pop
42239,Say No More,Mike Stud,1,rap
42240,Say That,Toro Y Moi,1,alternative dance
42241,Say That,Toro Y Moi,1,art pop
42242,Say That,Toro Y Moi,1,chillwave
42243,Say That,Toro Y Moi,1,indie pop
42244,Say That,Toro Y Moi,1,indie soul
42245,Say That,Toro Y Moi,1,indietronica
42246,Say That,Toro Y Moi,1,new rave
52841,Traction Blues (Live),Spin Doctors,1,rock
52840,Traction Blues (Live),Spin Doctors,1,post-grunge
40094,Recycled Air (Live on KEXP),The Postal Service,1,indie pop
42247,Say That,Toro Y Moi,1,nu gaze
42248,Say You Miss Me,Wilco,1,alternative country
42249,Say You Miss Me,Wilco,1,alternative rock
40095,Recycled Air (Live on KEXP),The Postal Service,1,indie rock
40096,Recycled Air (Live on KEXP),The Postal Service,1,indietronica
40097,Recycled Air (Live on KEXP),The Postal Service,1,modern rock
42250,Say You Miss Me,Wilco,1,chamber pop
42251,Say You Miss Me,Wilco,1,chicago indie
59292,À tout à lheure,Bibio,1,electronica
59294,À tout à lheure,Bibio,1,indie soul
42271,Scarecrow,Wand,1,indie garage rock
58476,Young Americans - 2016 Remaster,David Bowie,1,protopunk
58474,Young Americans - 2016 Remaster,David Bowie,1,glam rock
40109,Red Hot Lights,Moon Taxi,1,indie poptimism
38391,Please Dont Go,KC & The Sunshine Band,1,funk
38390,Please Dont Go,KC & The Sunshine Band,1,disco
40191,Redford (for Yia-Yia and Pappou),Sufjan Stevens,1,chamber pop
58447,"You, Forever",Sam Evian,1,neo-psychedelic
40190,Redford (for Yia-Yia and Pappou),Sufjan Stevens,1,baroque pop
40110,Red Hot Lights,Moon Taxi,1,indietronica
40111,Red Hot Lights,Moon Taxi,1,modern alternative rock
38389,Please Dont Go,Joel Adams,1,australian pop
51615,These Walls,Dream Theater,1,rock
51614,These Walls,Dream Theater,1,progressive rock
51613,These Walls,Dream Theater,1,progressive metal
51612,These Walls,Dream Theater,1,metal
59295,À tout à lheure,Bibio,1,indietronica
40112,Red Hot Lights,Moon Taxi,1,modern rock
40113,Red Hot Lights,Moon Taxi,1,pop rock
40114,Red Hot Lights,Moon Taxi,1,stomp and holler
40115,Red House,Jimi Hendrix,1,acid rock
40116,Red House,Jimi Hendrix,1,album rock
40117,Red House,Jimi Hendrix,1,blues rock
59296,• Stick & Move,Jazz Cartier,1,canadian hip hop
59297,• Stick & Move,Jazz Cartier,1,deep underground hip hop
59298,• Stick & Move,Jazz Cartier,1,indie pop rap
42268,Scarecrow,Wand,1,chamber psych
42269,Scarecrow,Wand,1,freak folk
42270,Scarecrow,Wand,1,garage psych
58475,Young Americans - 2016 Remaster,David Bowie,1,permanent wave
38392,Please Dont Go,KC & The Sunshine Band,1,motown
38397,Please Dont Go,MyKey,1,bedroom pop
38393,Please Dont Go,KC & The Sunshine Band,1,soft rock
52839,Traction Blues (Live),Spin Doctors,1,pop rock
40194,Redford (for Yia-Yia and Pappou),Sufjan Stevens,1,singer-songwriter
40193,Redford (for Yia-Yia and Pappou),Sufjan Stevens,1,indie folk
40192,Redford (for Yia-Yia and Pappou),Sufjan Stevens,1,freak folk
40106,Red Eyes,The War On Drugs,1,modern rock
40107,Red Eyes,The War On Drugs,1,philly indie
40108,Red Hot Lights,Moon Taxi,1,indie pop
42258,Say You Miss Me,Wilco,1,stomp and holler
42259,Say You Will,Trails and Ways,1,oakland indie
42260,Say You Will,Trails and Ways,1,shimmer pop
42261,Say You Will,Trails and Ways,1,shiver pop
42262,"Say, Can You Hear",Men I Trust,1,indie pop
57444,Wont Get Fooled Again - Remix,The Who,1,protopunk
57443,Wont Get Fooled Again - Remix,The Who,1,mellow gold
57442,Wont Get Fooled Again - Remix,The Who,1,hard rock
57441,Wont Get Fooled Again - Remix,The Who,1,folk rock
57440,Wont Get Fooled Again - Remix,The Who,1,classic rock
58480,Young Boy,Lake Street Dive,1,indie folk
57439,Wont Get Fooled Again - Remix,The Who,1,british invasion
57438,Wont Get Fooled Again - Remix,The Who,1,art rock
57437,Wont Get Fooled Again - Remix,The Who,1,album rock
58479,Young Boy,Lake Street Dive,1,boston rock
52153,Ticket To Ride - Live / Remastered,The Beatles,1,rock
58477,Young Americans - 2016 Remaster,David Bowie,1,rock
38396,Please Dont Go,Mike Posner,1,pop rap
38395,Please Dont Go,Mike Posner,1,pop
38394,Please Dont Go,Mike Posner,1,dance pop
42153,Savage (feat. Flux Pavilion & MAX),Whethan,1,tropical house
42152,Savage (feat. Flux Pavilion & MAX),Whethan,1,pop
42151,Savage (feat. Flux Pavilion & MAX),Whethan,1,indietronica
42004,Santa Fe Blues,Lightnin Hopkins,1,delta blues
52195,Till The End,Logic,1,rap
39928,Ready To Go,Moon Taxi,1,pop rock
38652,Pool Swimmers,Real Estate,1,art pop
39929,Ready To Go,Moon Taxi,1,stomp and holler
38650,Pony - Recorded at Spotify Studios NYC,Leon Bridges,1,soul
38649,Pony - Recorded at Spotify Studios NYC,Leon Bridges,1,modern blues
38648,Poncho & Lefty,Townes Van Zandt,1,traditional folk
38647,Poncho & Lefty,Townes Van Zandt,1,texas country
52512,Toes Across The Floor,Blind Melon,1,alternative metal
53088,Truth Lies Low,Andrew Bird,1,baroque pop
42001,Santa Fe Blues,Lightnin Hopkins,1,acoustic blues
42002,Santa Fe Blues,Lightnin Hopkins,1,blues
42003,Santa Fe Blues,Lightnin Hopkins,1,country blues
42005,Santa Fe Blues,Lightnin Hopkins,1,texas blues
42150,Savage (feat. Flux Pavilion & MAX),Whethan,1,indie poptimism
40326,Reservoir #3,Real Estate,1,freak folk
42006,Santa Fe Blues,Lightnin Hopkins,1,traditional blues
42007,Santas Coming For Us,Sia,1,australian dance
42008,Santas Coming For Us,Sia,1,australian pop
40325,Reservoir #3,Real Estate,1,experimental pop
42009,Santas Coming For Us,Sia,1,dance pop
42010,Santas Coming For Us,Sia,1,pop
52513,Toes Across The Floor,Blind Melon,1,alternative rock
52514,Toes Across The Floor,Blind Melon,1,blues rock
52515,Toes Across The Floor,Blind Melon,1,classic rock
52516,Toes Across The Floor,Blind Melon,1,grunge
53089,Truth Lies Low,Andrew Bird,1,chamber pop
53090,Truth Lies Low,Andrew Bird,1,chicago indie
52196,Till The End - Commentary,Logic,1,conscious hip hop
38653,Pool Swimmers,Real Estate,1,chamber pop
53087,Truth Lies Low,Andrew Bird,1,art pop
38654,Pool Swimmers,Real Estate,1,chillwave
57552,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,1,rap
57551,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,1,pop rap
57550,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,1,hip hop
39926,Ready To Go,Moon Taxi,1,modern alternative rock
39927,Ready To Go,Moon Taxi,1,modern rock
38657,Pool Swimmers,Real Estate,1,indie pop
38656,Pool Swimmers,Real Estate,1,freak folk
52201,Till There Was You,Ray Charles,1,adult standards
52200,Till The End - Commentary,Logic,1,rap
52199,Till The End - Commentary,Logic,1,pop rap
52198,Till The End - Commentary,Logic,1,hip hop
40329,Reservoir #3,Real Estate,1,indietronica
52502,Today Today Today,James Taylor,1,folk rock
52503,Today Today Today,James Taylor,1,mellow gold
52504,Today Today Today,James Taylor,1,rock
52505,Today Today Today,James Taylor,1,roots rock
52506,Today Today Today,James Taylor,1,singer-songwriter
52507,Today Today Today,James Taylor,1,soft rock
52562,Tom Moore Blues (Tim Moores Farm),Lightnin Hopkins,1,traditional blues
52561,Tom Moore Blues (Tim Moores Farm),Lightnin Hopkins,1,texas blues
40328,Reservoir #3,Real Estate,1,indie rock
40327,Reservoir #3,Real Estate,1,indie pop
52197,Till The End - Commentary,Logic,1,dmv rap
58593,Your Gold Teeth II,Steely Dan,1,folk
58592,Your Gold Teeth II,Steely Dan,1,country rock
52560,Tom Moore Blues (Tim Moores Farm),Lightnin Hopkins,1,delta blues
38655,Pool Swimmers,Real Estate,1,experimental pop
53091,Truth Lies Low,Andrew Bird,1,freak folk
51677,Things Aint Like They Used to Be,The Black Keys,1,rock
51676,Things Aint Like They Used to Be,The Black Keys,1,punk blues
38639,Poncho & Lefty,Townes Van Zandt,1,cosmic american
42024,Sara - Edit Version,Fleetwood Mac,1,rock
42025,Sara - Edit Version,Fleetwood Mac,1,soft rock
42026,Sara - Edit Version,Fleetwood Mac,1,yacht rock
42027,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,album rock
42028,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,classic rock
42029,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,country rock
42030,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,folk
42031,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,folk rock
42032,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,mellow gold
42033,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,rock
42034,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,roots rock
42035,"Sara - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",Bob Dylan,1,singer-songwriter
51668,They Say,Hoops,1,neo-psychedelic
38638,Poncho & Lefty,Townes Van Zandt,1,alternative country
38637,Pompeii - Audien Remix,Bastille,1,pop rock
38636,Pompeii - Audien Remix,Bastille,1,pop
51667,They Say,Hoops,1,indie garage rock
51666,They Say,Hoops,1,experimental pop
51665,They Say,Hoops,1,chillwave
38635,Pompeii - Audien Remix,Bastille,1,modern rock
38634,Pompeii - Audien Remix,Bastille,1,metropopolis
39939,Ready for Love,Pixies,1,boston rock
39940,Ready for Love,Pixies,1,garage rock
57537,Work Hard,Migos,1,rap
57536,Work Hard,Migos,1,pop rap
57535,Work Hard,Migos,1,hip hop
57534,Work Hard,Migos,1,atl hip hop
42023,Sara - Edit Version,Fleetwood Mac,1,mellow gold
42022,Sara - Edit Version,Fleetwood Mac,1,classic rock
51675,Things Aint Like They Used to Be,The Black Keys,1,modern rock
42021,Sara - Edit Version,Fleetwood Mac,1,album rock
40324,Reservoir #3,Real Estate,1,chillwave
40323,Reservoir #3,Real Estate,1,chamber pop
38646,Poncho & Lefty,Townes Van Zandt,1,singer-songwriter
38645,Poncho & Lefty,Townes Van Zandt,1,roots rock
38644,Poncho & Lefty,Townes Van Zandt,1,outlaw country
57539,Work Hard,Migos,1,trap
57538,Work Hard,Migos,1,southern hip hop
38643,Poncho & Lefty,Townes Van Zandt,1,new americana
38642,Poncho & Lefty,Townes Van Zandt,1,folk rock
38641,Poncho & Lefty,Townes Van Zandt,1,folk
38640,Poncho & Lefty,Townes Van Zandt,1,country rock
40322,Reservoir #3,Real Estate,1,art pop
58377,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,rock
39937,Ready for Love,Pixies,1,alternative rock
52194,Till The End,Logic,1,pop rap
52193,Till The End,Logic,1,hip hop
52192,Till The End,Logic,1,dmv rap
52191,Till The End,Logic,1,conscious hip hop
52190,Till Its Done (Tutu),DAngelo,1,urban contemporary
51674,Things Aint Like They Used to Be,The Black Keys,1,modern blues rock
52189,Till Its Done (Tutu),DAngelo,1,soul
39938,Ready for Love,Pixies,1,art rock
51673,Things Aint Like They Used to Be,The Black Keys,1,garage rock
51672,Things Aint Like They Used to Be,The Black Keys,1,blues rock
51671,Things Aint Like They Used to Be,The Black Keys,1,alternative rock
53092,Truth Lies Low,Andrew Bird,1,indie folk
53093,Truth Lies Low,Andrew Bird,1,indie pop
57553,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,1,southern hip hop
57554,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,1,trap
57555,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,1,underground hip hop
52862,Transatlanticism (Demo),Death Cab for Cutie,1,pop rock
52566,Tom Sawyer,Rush,1,classic canadian rock
41969,Sanctified,Rick Ross,1,dirty south rap
41970,Sanctified,Rick Ross,1,gangster rap
41971,Sanctified,Rick Ross,1,hip hop
41972,Sanctified,Rick Ross,1,pop rap
41973,Sanctified,Rick Ross,1,rap
41974,Sanctified,Rick Ross,1,southern hip hop
52565,Tom Sawyer,Rush,1,canadian metal
52564,Tom Sawyer,Rush,1,art rock
52563,Tom Sawyer,Rush,1,album rock
41975,Sanctified,Rick Ross,1,trap
51697,Things I Do,Andy Shauf,1,indie folk
51696,Things I Do,Andy Shauf,1,freak folk
51695,Things I Do,Andy Shauf,1,deep new americana
59249,us v them - live at madison square garden,LCD Soundsystem,1,alternative dance
51694,Things I Do,Andy Shauf,1,chamber pop
51693,Things I Do,Andy Shauf,1,canadian indie folk
51692,Things I Do,Andy Shauf,1,canadian indie
51691,Things I Do,Andy Shauf,1,canadian folk
51690,Things Happen,Dawes,1,stomp and holler
51689,Things Happen,Dawes,1,roots rock
51688,Things Happen,Dawes,1,new americana
51687,Things Happen,Dawes,1,modern folk rock
57563,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,art rock
57562,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,album rock
41982,Sand People,zack villere,1,alternative r&b
41983,Sand People,zack villere,1,bedroom pop
52567,Tom Sawyer,Rush,1,classic rock
52863,Transatlanticism (Demo),Death Cab for Cutie,1,washington indie
59250,us v them - live at madison square garden,LCD Soundsystem,1,alternative rock
52864,Transfiguration,Inter Arma,1,black sludge
58368,You Were Not There,Post Animal,1,indie garage rock
42305,"Scarlet Begonias - Live at Oakland Coliseum Stadium, Oakland, CA, October 9, 1976",Grateful Dead,1,classic rock
40357,Reuse The Cels,Car Seat Headrest,1,anti-folk
40356,Reuse The Cels,Car Seat Headrest,1,alternative rock
40355,Return of the G,OutKast,1,southern hip hop
51698,Things I Do,Andy Shauf,1,indie rock
40354,Return of the G,OutKast,1,rap
40353,Return of the G,OutKast,1,pop rap
57568,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,rock
57567,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,psychedelic rock
57566,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,mellow gold
57565,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,folk rock
40352,Return of the G,OutKast,1,hip hop
40351,Return of the G,OutKast,1,dirty south rap
40350,Return of the G,OutKast,1,atl hip hop
52866,Transfiguration,Inter Arma,1,post-black metal
57564,Working Class Hero - Remastered 2010 / Lennon Legend Version,John Lennon,1,classic rock
52865,Transfiguration,Inter Arma,1,drone metal
41960,San Francisco Knights,People Under The Stairs,1,alternative hip hop
41961,San Francisco Knights,People Under The Stairs,1,hip hop
41962,San Francisco Knights,People Under The Stairs,1,jazz rap
41963,San Francisco Knights,People Under The Stairs,1,turntablism
41964,San Lorenzo,Boogarins,1,baile pop
41965,San Lorenzo,Boogarins,1,brazilian neo-psychedelic
41966,San Lorenzo,Boogarins,1,brazilian rock
41967,San Lorenzo,Boogarins,1,neo-psychedelic
41968,San Lorenzo,Boogarins,1,nova mpb
41984,Sand People,zack villere,1,indie r&b
59251,us v them - live at madison square garden,LCD Soundsystem,1,dance-punk
51683,Things Happen,Dawes,1,deep new americana
41990,Sandra’s Rose,Drake,1,canadian pop
41992,Sandra’s Rose,Drake,1,pop rap
41993,Sandra’s Rose,Drake,1,rap
41994,Sandra’s Rose,Drake,1,toronto rap
39921,Ready / Problems - Recorded at Spotify Studios Stockholm,boy pablo,1,indie pop
51686,Things Happen,Dawes,1,indie rock
52204,Till There Was You,Ray Charles,1,piano blues
52203,Till There Was You,Ray Charles,1,jazz blues
52202,Till There Was You,Ray Charles,1,classic soul
38661,Pool Swimmers,Real Estate,1,modern rock
38660,Pool Swimmers,Real Estate,1,lo-fi
38659,Pool Swimmers,Real Estate,1,indietronica
40335,Reservoir #3,Real Estate,1,shimmer pop
40334,Reservoir #3,Real Estate,1,nu gaze
40333,Reservoir #3,Real Estate,1,noise pop
57561,Workin Out,JID,1,underground hip hop
57560,Workin Out,JID,1,rap
57559,Workin Out,JID,1,hip hop
40332,Reservoir #3,Real Estate,1,new jersey indie
40331,Reservoir #3,Real Estate,1,modern rock
39922,Ready / Problems - Recorded at Spotify Studios Stockholm,boy pablo,1,norwegian indie
38658,Pool Swimmers,Real Estate,1,indie rock
39923,Ready To Go,Moon Taxi,1,indie pop
39924,Ready To Go,Moon Taxi,1,indie poptimism
40330,Reservoir #3,Real Estate,1,lo-fi
39925,Ready To Go,Moon Taxi,1,indietronica
51685,Things Happen,Dawes,1,indie pop
51684,Things Happen,Dawes,1,indie folk
41991,Sandra’s Rose,Drake,1,hip hop
41989,Sandra’s Rose,Drake,1,canadian hip hop
58369,You Were Not There,Post Animal,1,neo-psychedelic
39920,Ready / Problems - Recorded at Spotify Studios Stockholm,boy pablo,1,bergen indie
59252,us v them - live at madison square garden,LCD Soundsystem,1,electronic rock
38665,Pool Swimmers,Real Estate,1,shimmer pop
41985,Sandman,BRONCHO,1,indie garage rock
41986,Sandman,BRONCHO,1,neo-psychedelic
41987,Sandman,BRONCHO,1,norman ok indie
38664,Pool Swimmers,Real Estate,1,nu gaze
58370,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,classic rock
38663,Pool Swimmers,Real Estate,1,noise pop
58371,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,cosmic american
58372,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,country rock
58373,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,folk rock
58374,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,jam band
41988,Sandman,BRONCHO,1,tulsa indie
58375,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,mellow gold
58376,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,psychedelic rock
40344,Resilient,Robin Bennich,1,focus
40343,Resilient,Robin Bennich,1,calming instrumental
40342,Resilient,Robin Bennich,1,background music
58600,Your Gold Teeth II,Steely Dan,1,yacht rock
58599,Your Gold Teeth II,Steely Dan,1,soft rock
