,artistName,total_listens,genres
1777,Cotton Jones,33,chamber pop
1776,Cotton Jones,33,baroque pop
7695,Spiritualized,33,freak folk
1779,Cotton Jones,33,funk
1780,Cotton Jones,33,indie folk
1781,Cotton Jones,33,indie rock
1782,Cotton Jones,33,neo-psychedelic
1783,Cotton Jones,33,roots rock
1784,Cotton Jones,33,stomp and holler
6032,Niccolò Paganini,33,classical
1778,Cotton Jones,33,freak folk
7696,Spiritualized,33,indie rock
7697,Spiritualized,33,noise pop
7698,Spiritualized,33,nu gaze
7699,Spiritualized,33,shoegaze
3496,Grizzly Bear,32,freak folk
6064,Nicki Minaj,32,dance pop
3502,Grizzly Bear,32,new weird america
3488,Grizzly Bear,32,alternative dance
3489,Grizzly Bear,32,art pop
3490,Grizzly Bear,32,baroque pop
