,trackName,artistName,total_listens_track,genres
56696,White Noise (R3hab Remix),Ella Vos,1,electropop
44095,Slide Thru (feat. Jerry Good),Blackbear,1,pop rap
44093,Slide Through My Fingers,Tame Impala,1,neo-psychedelic
44146,Slow Burn,Kacey Musgraves,1,contemporary country
44247,Smells Like Teen Spirit,Robert Glasper Experiment,1,indie jazz
44245,Small Worlds,Rayland Baxter,1,roots rock
56631,White Christmas,Michael Bublé,1,adult standards
44235,Small Town Southern Man,Alan Jackson,1,country road
44232,Small Town,John Mellencamp,1,soft rock
44213,Slump,OutKast,1,southern hip hop
44276,Smoke Again,Chance the Rapper,1,rap
53299,"Twist And Shout - Live At The BBC For Pop Go The Beatles / 6th August, 1963",The Beatles,1,rock
51310,The Way You Do It,Little Brother,1,alternative hip hop
44271,Smoke & Retribution (feat. Vince Staples & Kucka),Flume,1,pop
44265,Smitten,Flume,1,pop
44207,Slumlord,Bomb the Music Industry!,1,ska punk
53287,Twist And Shout,Chaka Demus & Pliers,1,lovers rock
53285,Twinkle,Jeff Rosenstock,1,modern power pop
51327,The Way Youd Love Her,Mac DeMarco,1,edmonton indie
44164,Slow Hands,Niall Horan,1,post-teen pop
44161,Slow Down Love (feat. Chelsea Cutler),Louis The Child,1,tropical house
44156,Slow Dance II,Naked Giants,1,seattle indie
44185,Slowboat,Ty Segall,1,alternative rock
44201,Slowly,ODIE,1,trap soul
56634,White Crime,Lil Dicky,1,comedy rap
55552,"Weihnachts-Oratorium, BWV 248, Pt. 1: No. 1, Jauchzet, frohlocket, auf, preiset die Tage (Live)",Johann Sebastian Bach,1,baroque
42745,Seven Swans,Sufjan Stevens,1,chamber pop
42737,Seven Minutes,TOPS,1,shiver pop
57283,With A Little Help From My Friends,The Beatles,1,british invasion
42726,Seven Hours,Little May,1,indie folk
57293,With Every Breath I Take - Remastered,Frank Sinatra,1,adult standards
42723,Seven,Men I Trust,1,indie pop
42722,Setting Sun,The Chemical Brothers,1,rave
42797,Sexy Sadie - 2018 Mix,The Beatles,1,merseybeat
42794,Sexy Plexi,Jack Johnson,1,neo mellow
42785,Sex & Candy,Marcy Playground,1,post-grunge
51545,There Is No Greater Love,Gene Ammons,1,bebop
57269,Witchcraft,Frank Sinatra,1,adult standards
42754,Seven Words,Weyes Blood,1,indie rock
42716,Sestri Levante - Live,Tame Impala,1,neo-psychedelic
42648,Sensational,Sam Feldt,1,pop edm
51555,There Must Be A Way,Louis Armstrong,1,adult standards
57322,Within,Daft Punk,1,electro
42643,Senior Skip Day,Mac Miller,1,rap
42640,Send Me Out (Prod. Kingdom),Kelela,1,indie soul
42632,Send Me On My Way,Rusted Root,1,pittsburgh rock
57324,Within You Without You,The Beatles,1,british invasion
42659,Sensitivity,Worn-Tin,1,indie garage rock
57305,With Them,Young Thug,1,atl hip hop
42694,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: II. Romance: Andante",Wolfgang Amadeus Mozart,1,classical era
42692,Serafina,Bambara,1,garage psych
57312,With You,Noname,1,alternative r&b
42683,September,Earth Wind & Fire,1,soul
42810,Sexy Sadie - Take 3,The Beatles,1,british invasion
57189,Windshield,Greensky Bluegrass,1,indie folk
57201,Wings Of The Morning,Capleton,1,lovers rock
57205,Winners,Trampled By Turtles,1,bluegrass
57214,Winter Sound - Bonus Track,Of Monsters And Men,1,folk-pop
42889,Shadow Expert - Audiotree Live Version,Palm,1,philly indie
42886,Shadow,Wild Nothing,1,shoegaze
42911,Shady Grove,Taj Mahal,1,acoustic blues
57196,Windy Cities,Blac Rabbit,1,neo-psychedelic
42940,Shake,Yeek,1,indie r&b
51519,Then Came the Morning,The Lone Bellow,1,acoustic pop
57233,Wish I Knew You,The Revivalists,1,modern alternative rock
57236,Wish You Were Gone,Cosmo Pyke,1,indie garage rock
42838,Sgt. Peppers Lonely Hearts Club Band (Reprise) - Speech And Take 8,The Beatles,1,rock
42833,Sgt. Peppers Lonely Hearts Club Band (Reprise) - Remix,The Beatles,1,rock
42828,Sgt Peppers Lonely Hearts Club Band,The Beatles,1,rock
42823,Sgonna,Okey Dokey,1,nashville indie
42816,Señorita,Justin Timberlake,1,pop
42851,Sgt. Peppers Lonely Hearts Club Band - Remix,The Beatles,1,british invasion
42871,Shabba (feat. A$AP Rocky),A$AP Ferg,1,underground hip hop
42865,Sgt. Peppers Lonely Hearts Club Band - Take 9 And Speech,The Beatles,1,rock
57230,Wiseman,Slightly Stoopid,1,reggae fusion
42400,Sea of Love,Cat Power,1,freak folk
42395,Sea Of Time - Remastered 2009,The Beatles,1,rock
42390,Sea Of Holes - Remastered 2009,The Beatles,1,rock
42385,Sea Legs,The Shins,1,stomp and holler
53120,Tuesdays Gone,Lynyrd Skynyrd,1,blues rock
57393,Woman Dont Go Astray,Clarence Carter,1,southern soul
57394,"Woman, Woman (Change Your Way)",Lightnin Hopkins,1,acoustic blues
53118,Tsunami,Young Thug,1,trap
42466,Seasons (with Sjava & Reason),Kendrick Lamar,1,west coast rap
42438,Search and Destroy - Iggy Pop Mix,The Stooges,1,rock
42620,Seljalandsfoss,Oddur Klemenzson,1,background music
42346,"School - Live In Amsterdam At Paradiso, November 25, 1991",Nirvana,1,permanent wave
42343,Schemes,Slow Mass,1,indie punk
42331,Scenario - LP Mix,A Tribe Called Quest,1,rap
42322,"Scarlet Begonias - Live at Springfield Civic Center Arena, Springfield, MA, May 11, 1978",Grateful Dead,1,roots rock
42367,Scott Mescudi Vs. The World,Kid Cudi,1,rap
42364,Scotch and Water Blues,Spin Doctors,1,rock
42360,Scotch & Water Blues (Live),Spin Doctors,1,rock
42356,Scorched Moth,Miink,1,uk contemporary r&b
57400,Women Wine and Song,Umphreys McGee,1,jam band
42596,Self Centered Blues,Natural Child,1,garage pop
51563,There She Goes,Leon Bridges,1,soul
51564,There You Have It,REASON,1,underground hip hop
51570,Theres Never Enough Time - Remastered,The Postal Service,1,indie pop
57340,Withorwithout,Parcels,1,indie soul
42584,Selah,Kanye West,1,rap
42564,SeeSaw (feat. Romy),Jamie xx,1,new rave
42559,See the World,Caamp,1,stomp and holler
57341,Without Me,Mac DeMarco,1,edmonton indie
57346,Woah,Lil Baby,1,atl hip hop
42556,See You at Your Funeral,PUP,1,toronto indie
42474,Second Round K.O.,Canibus,1,battle rap
42618,Selfie of a Man,Delicate Steve,1,shimmer pop
42616,Self-Destructive,Mothica,1,vapor twitch
42610,Self Taught,Brother Ali,1,underground rap
57334,Within You Without You - Remix,The Beatles,1,british invasion
51587,These Days,Jackson Browne,1,album rock
42539,See You Leave,RJD2,1,hip hop
57369,Wolfpack,Johannes Bornlöf,1,focus
57371,Wolverine Blues,Jelly Roll Morton,1,big band
42485,Secret Meeting,The National,1,modern rock
51600,These Days,Manwolves,1,bedroom soul
57361,Wolf Song,Caamp,1,indie folk
57364,Wolfcat,Still Woozy,1,bedroom pop
57002,Why Would I Now?,The Decemberists,1,modern folk rock
43365,Shirim,Melodys Echo Chamber,1,shiver pop
57008,Wichita Lineman,The Meters,1,afrobeat
57017,Wicked,Future,1,atl hip hop
53176,Turn That Heartbeat Over Again,Steely Dan,1,classic rock
43348,"Ship of Fools - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,1,roots rock
43397,Short But Sweet,Louis Armstrong,1,swing
43389,Short $ermons (feat. Ab-Soul),RetcH,1,vapor trap
43380,Shooter,Lil Wayne,1,trap
43375,Shofukan,Snarky Puppy,1,progressive jazz fusion
43399,Short Haired Woman,Lightnin Hopkins,1,acoustic blues
57022,Wide Open Spaces,Dixie Chicks,1,contemporary country
43305,"Shinbone Alley - Live at the Lonestar Roadhouse, New York, NY - June 1992",Spin Doctors,1,post-grunge
43293,Shes a Jar,Wilco,1,stomp and holler
53173,"Turn It Upside Down - (live 7-19-1993, Kingswood Music Theater, Toronto, Canada)",Spin Doctors,1,rock
53169,Turn Around,The Postal Service,1,seattle indie
51464,The World We Live In,The Killers,1,modern rock
43313,Shine A Light - Flight Facilities Remix,The C90s,1,nu disco
43339,Shiny Happy People,R.E.M.,1,rock
43335,Shine On You Crazy Diamond (Pts. 6-9),Pink Floyd,1,symphonic rock
43328,Shine On You Crazy Diamond (Pts. 1-5),Pink Floyd,1,symphonic rock
43486,Shrug and Destroy,Wilco,1,alternative country
43484,Shower the People,James Taylor,1,soft rock
43475,Show You The Way,Thundercat,1,indie soul
43468,Show Me,Big Wild,1,vapor soul
43463,Show Business,A Tribe Called Quest,1,rap
56987,Why Try To Change Me Now? - Remastered,Frank Sinatra,1,lounge
56992,Why Wont You Make Up Your Mind? - Live,Tame Impala,1,australian psych
43526,Shutterbugg,Big Boi,1,southern hip hop
56983,Why Is It So Hard,Charles Bradley,1,funk
43505,Shuffle,Bombay Bicycle Club,1,rock
53187,Turn This Mutha Out,Idris Muhammad,1,funk
43420,Shotgun,Spoon,1,indie rock
43412,Shot Down,Khalid,1,pop
43410,Shot,Lawrence,1,retro soul
43407,Shortcuts (feat. Sam Ock),Kero One,1,jazz rap
43447,Shout - Anthology 1 Version,The Beatles,1,rock
43442,Shoulders,Golden Vessel,1,vapor twitch
43429,Shotgun Blues,Lightnin Hopkins,1,traditional blues
57025,Wiggle Room,Drug Cabin,1,baroque pop
57145,Wildflowers,Tom Petty,1,soft rock
57150,Will It Go Round In Circles,Billy Preston,1,motown
57152,Willing & Able,Disclosure,1,house
57156,Willow Tree,Bobby Hebb,1,motown
53151,Tumbling Dice,The Rolling Stones,1,rock
57158,Windmills,Ossie Woods,1,background music
51500,Them Wallflowers,TiRon & Ayomari,1,soul flow
43068,She,Harry Styles,1,post-teen pop
43066,She,Dave Matthews Band,1,pop rock
43063,Shattered - Remastered,The Rolling Stones,1,rock
43039,Shark Attack,Grouplove,1,rock
51483,The Yellow Dog - Story LP Version,Grateful Dead,1,country rock
43115,"She Loves You - Anthology 1 Version / Live At The Prince Of Wales Theatre, London/1963",The Beatles,1,psychedelic rock
43111,She Lives On My Block,Chicano Batman,1,la indie
43092,She Came In Through The Bathroom Window - Anthology 3 Version,The Beatles,1,rock
51467,The Worlds Best American Band,White Reaper,1,indie punk
43013,Shameika,Fiona Apple,1,pop rock
57179,Windows,Frankie Cosmos,1,indie pop
42990,Shame (Alex Goose Remix),Freddie Gibbs,1,underground hip hop
42985,Shame,Young Fathers,1,scottish hip hop
42981,Shallow,Lady Gaga,1,post-teen pop
42976,Shaky Ground,Freedom Fry,1,stomp and holler
43015,"Shameless (feat. Garth Brooks) - Live at Shea Stadium, Queens, NY - July 2008",Billy Joel,1,album rock
57172,Windows,CHANCE THE RAPPER,1,chicago rap
43033,Shape of You,Ed Sheeran,1,uk pop
43031,Shaolin Monk Motherfunk,Hiatus Kaiyote,1,shiver pop
43117,"She Loves You - Live At The BBC For Saturday Club / 5th October, 1963",The Beatles,1,british invasion
43242,Shes My Best Friend,The Velvet Underground,1,alternative rock
57082,Wild Wild West (feat. Dru Hill & Kool Mo Dee) - Album Version With Intro,Will Smith,1,hip hop
43221,Shes Just Square,Dr. John,1,soul
57092,Wild about you,John Mayall & the Bluesbreakers,1,blues
43205,Shes Always a Woman,Billy Joel,1,soft rock
43197,Shes A Gun,The Greeting Committee,1,modern rock
57069,Wild Horses,The Rolling Stones,1,rock
43271,Shes So Cold - Remastered,The Rolling Stones,1,rock
51469,The Yeah Song,Stroke 9,1,pop rock
43265,Shes Not You,Spin Doctors,1,rock
43252,Shes My Collar (feat. Kali Uchis),Gorillaz,1,art pop
43181,Shelter Song - Beyond the Wizards Sleeve Reanimation,Temples,1,neo-psychedelic
43160,Sheena Is a Punk Rocker - 2017 Remaster,Ramones,1,punk
43156,Shea Butter Baby (with J. Cole),Mike WiLL Made-It,1,underground hip hop
43149,She Wont Go Away,Faye Webster,1,indie rock
43142,She Wants My Money,Dominic Fike,1,pop
57108,Wild and Reckless,Blitzen Trapper,1,roots rock
43168,Sheep,Pink Floyd,1,art rock
43177,Sheez Music,Dumpstaphunk,1,new orleans funk
53491,"U.S. Blues - Live at Oakland Coliseum Stadium, Oakland, CA, October 9, 1976",Grateful Dead,1,cosmic american
53489,U.S. Blues - 2013 Remaster,Grateful Dead,1,roots rock
45717,Stairway to Heaven - 2012 Remaster,Led Zeppelin,1,hard rock
45714,Stairway to Heaven - 2007 Remaster,Led Zeppelin,1,rock
45705,Stained Glass Slipper,WHY?,1,lo-fi
55812,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,1,dance pop
55814,What Goes On,The Velvet Underground,1,alternative rock
55797,What Am I To Do,Mick Jenkins,1,underground hip hop
55789,What About Me?,Snarky Puppy,1,modern funk
45734,Stand There Until Youre Sober,Bomb the Music Industry,1,ska punk
45728,Stand Tall,Dirty Heads,1,reggae rock
45726,Stand Still,Sabrina Claudio,1,pop
45723,Stakes Is High,Dela,1,jazz rap
51022,The Stray,Ramin Djawadi,1,german soundtrack
45633,"St. Stephen - II; Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead,1,jam band
45628,St. Stephen - 2017 Remaster,Grateful Dead,1,roots rock
53471,U and Dat (feat. T. Pain & Kandi Girl),E-40,1,west coast rap
55853,What Im Feelin (feat. The Hamiltones),Anthony Hamilton,1,neo soul
45619,"St. Stephen (2) - Live at Oakland Coliseum Stadium, Oakland, CA, October 9, 1976",Grateful Dead,1,roots rock
45655,"St. Stephen - Live at Harpur College, Binghamton, NY, May 2, 1970",Grateful Dead,1,roots rock
55831,What If,Amber Mark,1,alternative r&b
55836,What If I Go?,Mura Masa,1,channel islands indie
55839,What If?,The Murlocs,1,australian garage punk
45839,Starman - 2012 Remaster,David Bowie,1,permanent wave
45816,Starlings of the Slipstream,Pavement,1,alternative rock
45814,Starlight,Jai Wolf,1,vapor twitch
50987,The Stranger,Grateful Dead,1,cosmic american
55745,"Wharf Rat - Live at Veterans Memorial Coliseum, New Haven, CT, May 10, 1978",Grateful Dead,1,classic rock
45792,Star Power I: Overture,Foxygen,1,noise pop
50984,The Story I Heard,Blind Pilot,1,portland indie
55742,"Wharf Rat - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,1,psychedelic rock
51000,"The Stranger (Two Souls in Communion) - Live at Civic Hall, Rotterdam, Holland 5/11/1972",Grateful Dead,1,mellow gold
45759,Stanky,Ripe,1,boston indie
45758,"Standing on the Corner - Live at P.N.E. Garden Auditorium, Vancouver, British Columbia, Canada 7/29/66",Grateful Dead,1,roots rock
45749,Standin Still Blues,The California Honeydrops,1,modern funk
55766,What A Wonderful World,Israel Kamakawiwoole,1,hawaiian
55774,What A Wonderful World - Single Version,Louis Armstrong,1,adult standards
45779,Star Power Airlines,Foxygen,1,noise pop
45760,Staple It Together,Jack Johnson,1,neo mellow
45449,Spiders (Kidsmoke),Twin Peaks,1,indie garage rock
45440,Spice Girl,Aminé,1,rap
55941,What We Do,Freeway,1,philly rap
45428,Speed Living,The Growlers,1,indie surf
45425,Speed Law,Mos Def,1,southern hip hop
55944,What Would I Do Without You,Ray Charles,1,adult standards
45412,Spectre - Bibio Remix,Tycho,1,intelligent dance music
51058,The Sun,Portugal. The Man,1,indie pop
53445,U Got Me Fucked Up,CHANCE THE RAPPER,1,conscious hip hop
45484,Sports,Beach Bunny,1,indie pop
45481,Spoil My Night (feat. Swae Lee),Post Malone,1,rap
45478,Splashin,Rich The Kid,1,trap
45463,Spin With You (feat. Jeremy Zucker),Emma Sameth,1,la pop
45462,Spideys Curse,Black Lips,1,punk blues
45348,Spaceman - Carnage Festival Trap Remix,Hardwell,1,deep big room
45342,Spaceman,4 Non Blondes,1,pop rock
45340,Spaced Out,SBTRKT,1,new rave
45332,Space is the Place,Ezra Collective,1,uk contemporary jazz
45328,Space Travel Is Boring,Modest Mouse,1,washington indie
55981,What You Dont Do - Tom Misch Remix,Lianne La Havas,1,indie soul
53443,U Aint Slime Enough (feat. Karlae & Duke),Young Thug,1,trap
45383,Sparks Will Fly (feat. Jhené),J. Cole,1,rap
55976,What Would You Say,Dave Matthews Band,1,jam band
51027,The Student Becomes The Teacher,The Lemon Twigs,1,psychedelic pop
53462,"U Say (feat. Tyler, The Creator & Jay Prince)",GoldLink,1,underground hip hop
53457,U Mad,Vic Mensa,1,underground hip hop
55859,What Im Looking For,Airline Food,1,australian indie rock
45587,St. George,Mt. Joy,1,stomp and holler
45583,St Louis Blues - Studio Jam,The Beatles,1,rock
55869,What It Means,Drive-By Truckers,1,alternative country
45572,Springsteen,Eric Church,1,modern country rock
45610,"St. Stephen (2) - Live at Lakeland Civic Center Arena, Lakeland, FA, May 21, 1977",Grateful Dead,1,roots rock
45601,"St. Stephen (1) - Live at Oakland Coliseum Stadium, Oakland, CA, October 9, 1976",Grateful Dead,1,roots rock
45568,Spring Will Be A Little Late This Year,Julie London,1,vocal jazz
55905,What My Love? (Live),Spin Doctors,1,pop rock
45542,Spread,OutKast,1,southern hip hop
45536,Spray Paint (Reflection of Culture),Jazz Spastiks,1,jazz rap
55929,What Time Is It? (Live),Spin Doctors,1,alternative rock
55933,"What Time Is It? - (from Piece Of Glass demo, 1990)",Spin Doctors,1,alternative rock
55903,What My Love?,Spin Doctors,1,rock
55880,What Its Worth,Elder Island,1,electronica
55888,What Kinda Music,Tom Misch,1,indie soul
45552,Spread the Jam,The Electric Peanut Butter Company,1,funk
51223,The W.S. Walcott Medicine Show - Live At The Academy Of Music / 1971,The Band,1,traditional folk
55622,Well Well Well - Remastered 2010,John Lennon,1,mellow gold
55625,"Well, You Can Do It Without Me",Father John Misty,1,art pop
46120,Stereo,BoomBox,1,jam band
46119,Stepson Of The Clapper,J Dilla,1,hip hop
46116,"Stepped on a Crack - Live at the Wetlands, New York, NY - September 1990",Spin Doctors,1,rock
55633,Were All Gonna Die,Dawes,1,deep new americana
53513,UMI Says,Mos Def,1,hardcore hip hop
50928,The Sound,Dr. Dog,1,indie rock
55604,Welcome to the Machine,Pink Floyd,1,art rock
55610,Well Let You Know - 2014 Remaster,Morrissey,1,alternative rock
50934,The Sound Of Settling,Death Cab for Cutie,1,indie pop
55654,Were Just Friends,Wilco,1,chamber pop
55663,Were Off You Know,Klaatu,1,album rock
46066,"Stella Blue - Live at Paramount Northwest Theatre, Seattle, WA, July 21, 1972",Grateful Dead,1,rock
53507,UFOF,Big Thief,1,stomp and holler
46058,"Stella Blue - Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973",Grateful Dead,1,roots rock
46089,Step Down,Temples,1,neo-psychedelic
53508,UGMFU,Djembe Jones,1,baltimore indie
46083,Stella By Starlight,Miles Davis,1,jazz trumpet
46076,"Stella Blue - Live at Springfield Civic Center Arena, Springfield, MA, May 11, 1978",Grateful Dead,1,roots rock
55650,Were Gonna Make It,Bobby Hebb,1,motown
46149,Sticky,Ravyn Lenae,1,alternative r&b
46198,Stockholm Syndrome,Yo La Tengo,1,indie pop
55558,"Weihnachts-Oratorium, BWV 248, Pt. 1: No. 3, Nun wird mein liebster Bräutigam (Live)",Johann Sebastian Bach,1,early music
55560,"Weihnachts-Oratorium, BWV 248, Pt. 1: No. 7, Er ist auf Erden kommen arm (Live)",Johann Sebastian Bach,1,baroque
55564,"Weihnachts-Oratorium, BWV 248, Pt. 2: No. 10, Sinfonia (Live)",Johann Sebastian Bach,1,baroque
55568,"Weihnachts-Oratorium, BWV 248, Pt. 2: No. 23, Wir singen dir in deinem Heer (Live)",Johann Sebastian Bach,1,baroque
50910,The Song Remains the Same - 2007 Remaster,Led Zeppelin,1,album rock
55572,"Weihnachts-Oratorium, BWV 248, Pt. 4: No. 40, Wohlan! Dein Name soll allein (Live)",Johann Sebastian Bach,1,baroque
46236,Stop & Smell the Roses,MGMT,1,rock
46229,Stop,J Dilla,1,hip hop
46211,Stone Dust,The Dip,1,retro soul
46207,Stole the Show,Kygo,1,tropical house
46167,Still Clean,Soccer Mommy,1,indie rock
55590,Weird Fishes/ Arpeggi,Radiohead,1,permanent wave
46160,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1,rap
46156,Still,Skepta,1,rap
55592,Weird Little Birthday Girl,Happyness,1,english indie rock
55595,"Welcome Home, Son",Radical Face,1,chamber pop
46190,Still Together,Mac Demarco,1,edmonton indie
46169,Still D.R.E.,Dr. Dre,1,g funk
46189,Still Sound,Toro Y Moi,1,nu gaze
46181,Still New York,MAX,1,viral pop
55722,Westside Bound 3,Saba,1,chicago rap
45927,Stateside,The Decemberists,1,indie rock
50963,The Speedwalker,Vulfpeck,1,ann arbor indie
45919,Statesboro Blues,Taj Mahal,1,traditional blues
55721,Westside Blues,John Givez,1,christian trap
50949,The Sound of Silence,Simon & Garfunkel,1,rock
55697,"Werewolves of London - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,1,roots rock
55698,"Werewolves of London - Live at Springfield Civic Center Arena, Springfield, MA, May 11, 1978",Grateful Dead,1,classic rock
45949,Station II,Paul McCartney,1,soft rock
55711,West Coast,Coconut Records,1,indie pop
45904,State of the Art - A.E.I.O.U.,Jim James,1,stomp and holler
46049,"Stealin - Live at P.N.E. Garden Auditorium, Vancouver, British Columbia, Canada 7/29/66",Grateful Dead,1,roots rock
45865,Start Wit Me (feat. Gunna),Roddy Ricch,1,melodic rap
50972,The Steps,HAIM,1,dance pop
45851,Starshine,Gorillaz,1,art pop
45849,Stars In Your Eyes,Chieli Minucci,1,smooth jazz
45846,Starr Child,The California Honeydrops,1,modern funk
45866,Start a Fire,Kweku Collins,1,underground hip hop
55732,Whalé (feat. Ab-Soul & RetcH),Da$H,1,boom bap
45884,Starting All Over Again,Clarence Carter,1,southern soul
45879,Starting Again,The Cry,1,san diego indie
45867,Start. End,Pink Skies,1,modern dream pop
46028,Stay with Me,Spiritualized,1,art pop
46025,Stay With Me,Spiritualized,1,slow core
46013,Stay True (feat. Helena),Men I Trust,1,indie pop
46008,Stay High,Brittany Howard,1,neo soul
46006,Stay Happy,Broken Social Scene,1,stomp and holler
46040,Steady,Vacations,1,newcastle nsw indie
55684,Were You There,Sam Cooke,1,adult standards
45977,Stay Forever (feat. STRFKR),Whethan,1,edm
45972,Stay - Live,Jackson Browne,1,traditional folk
45959,Stay (feat. Maty Noyes),Kygo,1,tropical house
45956,Stay (Wasting Time),Dave Matthews Band,1,pop rock
55987,What You Need,Flume,1,australian dance
44781,Somebodys In Love,Yo La Tengo,1,noise pop
56296,When They Get Older,Okey Dokey,1,indie garage rock
44757,"Some Time Alone, Alone",Melodys Echo Chamber,1,shiver pop
56309,When We Break,Total Giovanni,1,electronica
51184,The Unwelcome Guest,Billy Bragg,1,alternative rock
44823,Someday Soon,Wilco,1,roots rock
44814,Someday All This Will Be Road,Spin Doctors,1,rock
44799,Someday,Ramin Djawadi,1,video game music
53377,Two Slow Dancers,Mitski,1,indie rock
53370,"Two Princes - (from Piece Of Glass demo, 1990)",Spin Doctors,1,rock
44710,Some Other Time,Bill Evans Trio,1,jazz
44705,Some Other Man Instead (Live),Spin Doctors,1,rock
44697,Some Kinda Love,The Velvet Underground,1,rock
44688,Some Kind of Demon 某一種惡魔,Gong Gong Gong 工工工,1,chinese indie rock
44687,Some Girls - Remastered,The Rolling Stones,1,rock
44682,Some Girl (feat. Steve Lacy),Goldlink,1,underground hip hop
44736,Some Sunsick Day,Morgan Delt,1,neo-psychedelic
44734,Some Strange Rain,Cotton Jones,1,stomp and holler
44725,Some Strange Angel,Car Seat Headrest,1,lo-fi
44717,Some Place Else,MorMor,1,vapor soul
51167,"The Twister (Huh, What)",J Dilla,1,hip hop
44910,Something About You - ODESZA Remix,Hayden James,1,edm
44907,Something About You,Boston,1,soft rock
44894,Something - Anthology 3 Version,The Beatles,1,rock
44889,Something - 2019 Mix,The Beatles,1,rock
51155,The Truth,Dr. Dog,1,indie folk
56268,When Sunny Gets Blue,McCoy Tyner,1,avant-garde jazz
44931,Something Here,Day Wave,1,oakland indie
44925,Something Better,Audien,1,tropical house
56256,When Love Goes Wrong,Bobby Hebb,1,northern soul
56265,When Praises Go Up,The Georgia Mass Choir,1,contemporary gospel
51146,The Truth,Beanie Sigel,1,philly rap
56285,When The Curtain Falls,Greta Van Fleet,1,rock
44853,Someone Else,The Greeting Committee,1,kc indie
44851,Someone (feat. Puff Daddy),SWV,1,urban contemporary
44841,Someone (2.0),Boston,1,soft rock
44833,Somehow.,PHONY PPL,1,neo r&b
51164,The Tweaknd,Netherfriends,1,shimmer pop
44877,Someone to Lose,Wilco,1,stomp and holler
56280,When The Clock Ticks - Feat. J. Sands,Jazz Liberatorz,1,alternative hip hop
56330,When You Die,MGMT,1,alternative dance
56460,Where It Started From,Lawrence,1,modern funk
44544,So What - Studio Sequence 1,Miles Davis,1,bebop
44543,"So What - Live at Kurhaus, Den Haag, Holland - April 1960",Miles Davis,1,jazz trumpet
56468,Where Its At,SABA,1,chicago rap
44529,So Wat Cha Sayin,EPMD,1,rap
44522,So Tired,Crumb,1,neo-psychedelic
56472,Where Rainbows Never Die,The SteelDrivers,1,bluegrass
56439,Where Im From,Digable Planets,1,rap
44560,Soap - Skit,Eminem,1,hip hop
44557,So What - Studio Sequence 2,Miles Davis,1,jazz trumpet
56428,Where Did You Sleep Last Night,Nirvana,1,alternative rock
44505,So Now What - Flipped,The Shins,1,stomp and holler
53347,Two Kinds of Happiness,The Strokes,1,permanent wave
56500,Where the Sky Hangs,Passion Pit,1,alternative dance
56477,Where The Boats Go,M83,1,french shoegaze
56480,Where The Night Ends,together PANGEA,1,indie garage rock
56482,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",1,hip hop
56484,Where Ya At (feat. Drake),Future,1,atl hip hop
56490,Where or When,Wynton Marsalis,1,bebop
44562,Sober,Childish Gambino,1,atl hip hop
56348,When You Wake up Feeling Old,Wilco,1,stomp and holler
56353,When Your Lover Has Gone,Louis Armstrong,1,dixieland
56359,When Your Lover Has Gone - 2016 Mono Remaster,Ray Charles,1,adult standards
44631,Solid Gold,PNAU,1,new rave
44621,Solar On The Rise,Tennis,1,shimmer pop
53366,Two Princes (Live),Spin Doctors,1,rock
44667,Some,Steve Lacy,1,rap
56337,When You Leave - Breathe Carolina Remix,Nikki Vianna,1,nyc pop
56392,"Whenever, Wherever",Shakira,1,colombian pop
56401,Where Angels Fear to Tread,Spin Doctors,1,alternative rock
56411,Where Are You Judy,Andy Shauf,1,canadian folk
56388,When the Levee Breaks - 2007 Remaster,Led Zeppelin,1,rock
44610,Softly,Clairo,1,pop
44606,Soft Parade,Vulfpeck,1,instrumental funk
44603,Sofa King (feat. MF DOOM),Danger Doom,1,hip hop
51194,The Vapors,Jhené Aiko,1,alternative r&b
44933,Something Just Like This,The Chainsmokers,1,electropop
45210,Sour Soul,BADBADNOTGOOD,1,canadian modern jazz
45208,Sour Milk Sea - Esher Demo,The Beatles,1,rock
45203,Sour Candy,Carly Rae Jepsen,1,post-teen pop
51085,The Thing Is,Foxygen,1,experimental pop
45185,Sound of da Police,KRS-One,1,turntablism
56079,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,1,pop rap
56083,Whatever You Want,Sports,1,indie garage rock
45228,Southern Cross - 2005 Remaster,"Crosby, Stills & Nash",1,mellow gold
56063,Whatever Happened To The Million Head Collide?,Pond,1,neo-psychedelic
56064,Whatever It Is,Zac Brown Band,1,contemporary country
56068,Whatever You Like,T.I.,1,atl hip hop
56101,Whats Happening?,The Byrds,1,country rock
45150,Sound & Vision,The Sea and Cake,1,indie rock
56091,Whatll I Do,Bob Dylan,1,folk rock
45142,Souls,Car Seat Headrest,1,lo-fi
45131,Soul to Squeeze,Red Hot Chili Peppers,1,rock
45164,Sound Is Vibration,Atmosphere,1,pop rap
45160,Sound Bwoy Bureill,Smif-n-Wessun,1,turntablism
56003,What Youre Doing - Remastered 2009,The Beatles,1,classic rock
